transaction_id,user_id,transaction_date,amount,merchant,category,payment_method,location
T45122676,U65829,05/03/2025,250.2,Uber,Entertainment,Debit Card,Leeds
T87403201,U39857,01/10/2025,492.52,Amazon,Groceries,Cash,Liverpool
T10399159,U44366,16/10/2024,173.17,Uber,Transport,Debit Card,Birmingham
T92056836,U79150,08/06/2025,443.38,Coursera,Utilities,Debit Card,Birmingham
T27073785,U37816,23/05/2025,314.8,McDonalds,Education,Credit Card,London
T85056054,U10898,18/10/2024,20.79,Amazon,Utilities,Cash,Glasgow
T11792584,U34101,11/05/2025,226.86,Tesco,Miscellaneous,Credit Card,Coventry
T50082914,U61015,01/08/2025,441.64,Local Market,Education,Cash,Leeds
T93282986,U38798,07/02/2025,488.2,Amazon,Dining Out,Credit Card,Coventry
T54238634,U21764,08/11/2024,450.31,Amazon,Dining Out,Credit Card,Coventry
T19354636,U86069,01/11/2024,313.15,Spotify,Rent,Bank Transfer,Coventry
T30659027,U20929,13/08/2025,244.79,Asda,Dining Out,Cash,Liverpool
T12364919,U30740,06/08/2025,148.86,Netflix,Dining Out,Credit Card,Sheffield
T44131461,U88271,10/11/2024,460.95,Spotify,Rent,UPI,Glasgow
T81368606,U23012,12/04/2025,89.75,Asda,Utilities,Credit Card,Sheffield
T87026436,U13393,17/05/2025,71.62,Local Market,Dining Out,Bank Transfer,Coventry
T22646679,U54175,14/02/2025,311.05,Coursera,Entertainment,Cash,Coventry
T81582804,U27951,18/12/2024,322.53,Spotify,Dining Out,Bank Transfer,Birmingham
T99337760,U71317,21/04/2025,269.56,Tesco,Rent,Cash,London
T75711721,U38455,15/09/2025,210.33,Netflix,Rent,UPI,Leeds
T46033050,U84370,24/06/2025,122.5,Netflix,Transport,Bank Transfer,Liverpool
T95650849,U30707,15/06/2025,354.12,Local Market,Utilities,UPI,Manchester
T70992295,U55377,31/05/2025,265.84,Coursera,Miscellaneous,Bank Transfer,Birmingham
T59230387,U83080,08/11/2024,133.45,Uber,Transport,UPI,Glasgow
T95571448,U75153,24/02/2025,303.04,Amazon,Dining Out,Debit Card,Manchester
T74203409,U62120,24/03/2025,117.58,Netflix,Healthcare,Credit Card,Coventry
T68873003,U17980,11/08/2025,427.55,Spotify,Transport,UPI,Manchester
T87969775,U37813,23/01/2025,289.84,Spotify,Transport,Debit Card,Sheffield
T83985878,U35252,09/03/2025,357.96,Amazon,Transport,Credit Card,Birmingham
T25634276,U59657,05/04/2025,445.1,Netflix,Transport,Credit Card,Birmingham
T20634699,U70010,10/06/2025,256.52,Coursera,Groceries,Credit Card,Glasgow
T32904828,U71478,23/02/2025,411.37,Spotify,Transport,Bank Transfer,Glasgow
T18959985,U56511,08/04/2025,415.56,McDonalds,Groceries,UPI,Manchester
T69817121,U19363,12/07/2025,49.44,Boots,Healthcare,Credit Card,Manchester
T44211655,U28756,19/06/2025,478.08,Spotify,Entertainment,Debit Card,Birmingham
T87949925,U58760,29/08/2025,31.11,Netflix,Groceries,Cash,London
T18438272,U90340,24/03/2025,8.97,Local Market,Education,Credit Card,Leeds
T49803623,U31985,28/08/2025,12.72,Tesco,Utilities,Debit Card,Birmingham
T73642222,U97201,07/04/2025,100.45,Amazon,Transport,Credit Card,Coventry
T30225782,U59768,18/02/2025,287.96,Amazon,Healthcare,UPI,Liverpool
T39242215,U17310,30/11/2024,5.09,Coursera,Education,Cash,Glasgow
T21241177,U56481,26/10/2024,298.7,Local Market,Entertainment,Debit Card,Liverpool
T90407199,U52724,14/02/2025,96.99,Boots,Education,Debit Card,Coventry
T98532342,U28360,07/04/2025,392.76,Netflix,Education,Cash,Liverpool
T36112528,U18987,19/11/2024,394.48,Spotify,Groceries,Credit Card,Leeds
T16715073,U32439,24/05/2025,332.28,Local Market,Utilities,Bank Transfer,Birmingham
T94239160,U60183,10/10/2025,304.02,Boots,Transport,UPI,Leeds
T79676413,U76836,20/12/2024,24.89,McDonalds,Entertainment,UPI,Glasgow
T13311328,U48689,27/01/2025,422.54,Spotify,Healthcare,UPI,Manchester
T34036741,U48759,14/01/2025,251.16,Tesco,Dining Out,Bank Transfer,Leeds
T87911527,U46887,11/09/2025,179.38,Amazon,Education,Bank Transfer,Birmingham
T38240342,U11183,13/05/2025,388.3,Amazon,Education,Credit Card,Liverpool
T13016090,U47135,06/01/2025,36.02,Uber,Healthcare,Debit Card,Birmingham
T40517960,U41589,07/05/2025,163.12,Local Market,Groceries,Bank Transfer,Coventry
T30671289,U48717,11/11/2024,132.13,Uber,Utilities,Credit Card,London
T35842716,U24652,28/02/2025,132.42,McDonalds,Dining Out,Debit Card,Sheffield
T68935834,U11586,16/11/2024,261.87,Asda,Entertainment,Credit Card,Manchester
T40097295,U19266,25/08/2025,64.62,Uber,Dining Out,Bank Transfer,Liverpool
T45358766,U43635,03/04/2025,53.65,Spotify,Miscellaneous,Credit Card,Coventry
T42284576,U48507,13/02/2025,143.42,Amazon,Transport,UPI,Birmingham
T12264295,U73777,10/12/2024,116.33,Uber,Groceries,Credit Card,Liverpool
T36211818,U87216,27/09/2025,466.44,Spotify,Utilities,Cash,Sheffield
T78716475,U35770,18/06/2025,287.73,Tesco,Utilities,UPI,Sheffield
T68923254,U89110,16/08/2025,348.38,Asda,Transport,Bank Transfer,Glasgow
T52405965,U21214,16/01/2025,454.14,Boots,Entertainment,Cash,Glasgow
T59959758,U69594,17/09/2025,346.16,Asda,Healthcare,Cash,Glasgow
T65408462,U65877,26/08/2025,79.71,McDonalds,Healthcare,UPI,Coventry
T50699947,U49829,27/07/2025,405.12,Tesco,Rent,UPI,Birmingham
T23995109,U26724,29/11/2024,348.36,Amazon,Education,Cash,London
T46398835,U50704,05/04/2025,397.72,Amazon,Dining Out,Credit Card,Liverpool
T13886062,U48139,10/10/2025,78.36,Boots,Miscellaneous,Cash,Sheffield
T13500286,U38916,11/09/2025,345.22,Netflix,Utilities,UPI,Sheffield
T23754072,U70149,31/03/2025,285.43,Tesco,Rent,Bank Transfer,Glasgow
T36668435,U42844,13/05/2025,399.87,Boots,Utilities,UPI,Leeds
T56379894,U45847,09/02/2025,271.02,Tesco,Transport,UPI,London
T36308943,U26790,21/07/2025,30.2,Uber,Miscellaneous,UPI,Birmingham
T12995768,U49333,02/04/2025,340.61,Asda,Healthcare,Bank Transfer,Birmingham
T42708265,U44021,09/08/2025,154.01,Netflix,Rent,Cash,Manchester
T74417699,U17155,13/12/2024,195.63,Amazon,Utilities,UPI,Liverpool
T31858639,U13040,18/12/2024,369.63,Spotify,Transport,UPI,Leeds
T40662037,U28278,21/11/2024,348.57,Uber,Dining Out,Credit Card,Coventry
T45657082,U42749,10/01/2025,127.84,Uber,Dining Out,Cash,Birmingham
T10469018,U94924,30/01/2025,491.02,Asda,Miscellaneous,Bank Transfer,Coventry
T73694272,U71903,21/10/2024,119.89,Uber,Healthcare,Bank Transfer,Birmingham
T23566982,U81169,24/04/2025,226.89,Spotify,Rent,Debit Card,Leeds
T65021567,U21059,10/01/2025,184.9,Local Market,Transport,Cash,Leeds
T50892327,U61362,30/11/2024,7.96,Local Market,Miscellaneous,Cash,Liverpool
T77443036,U90042,22/03/2025,231.14,Asda,Education,Cash,Leeds
T19247658,U70800,03/06/2025,131.11,Coursera,Miscellaneous,UPI,Manchester
T30204986,U77753,10/12/2024,463.2,McDonalds,Healthcare,Credit Card,Glasgow
T91262812,U53286,29/03/2025,311.31,Tesco,Groceries,Debit Card,London
T30121484,U86537,13/07/2025,343.57,Local Market,Entertainment,UPI,Sheffield
T89291007,U76220,12/09/2025,54.9,Spotify,Utilities,Debit Card,Sheffield
T68296298,U14389,13/03/2025,357.23,Netflix,Entertainment,UPI,Coventry
T33984309,U39380,28/12/2024,42.56,Netflix,Entertainment,Bank Transfer,Coventry
T64035824,U73355,24/05/2025,480.95,Uber,Transport,UPI,Sheffield
T17196942,U87160,03/07/2025,145.49,Coursera,Rent,Credit Card,Manchester
T61259776,U74957,13/05/2025,6.11,Spotify,Rent,Bank Transfer,Birmingham
T57642815,U65887,05/02/2025,460.25,McDonalds,Transport,Credit Card,Glasgow
T65780030,U80365,09/09/2025,346.25,Coursera,Education,Credit Card,Leeds
T58181469,U32752,26/07/2025,344.1,McDonalds,Education,Cash,Leeds
T90841705,U24476,29/01/2025,491.05,Amazon,Utilities,Bank Transfer,Liverpool
T20985890,U98597,02/09/2025,94.17,Coursera,Rent,Bank Transfer,Birmingham
T50335397,U64438,04/11/2024,398.76,Uber,Dining Out,Credit Card,Manchester
T49167965,U56539,10/12/2024,241.13,Netflix,Healthcare,UPI,Coventry
T92046677,U92626,07/06/2025,327.04,Netflix,Utilities,Cash,Glasgow
T84052984,U85351,19/05/2025,473.39,Uber,Rent,Bank Transfer,Liverpool
T54080578,U18587,01/01/2025,151.04,Spotify,Transport,Bank Transfer,Leeds
T86569184,U18219,05/06/2025,475.92,Local Market,Rent,UPI,Glasgow
T25163747,U11249,05/03/2025,143.41,Uber,Education,UPI,Leeds
T31829801,U11819,10/08/2025,301.66,Boots,Groceries,Credit Card,Leeds
T41861919,U33908,10/09/2025,48.53,Uber,Rent,Cash,London
T65943844,U39351,31/08/2025,192.36,Netflix,Education,Debit Card,Coventry
T23637917,U73248,09/03/2025,42.91,Local Market,Healthcare,Credit Card,Leeds
T78850058,U36656,10/01/2025,91.4,Coursera,Entertainment,UPI,Sheffield
T91235765,U48163,26/07/2025,48.03,Asda,Dining Out,Cash,Sheffield
T57884460,U65148,26/10/2024,317.56,Tesco,Groceries,UPI,London
T32143517,U34297,17/10/2024,13.83,Netflix,Dining Out,UPI,Manchester
T50933333,U47199,18/07/2025,30.07,Tesco,Miscellaneous,Cash,Sheffield
T11136883,U62065,27/08/2025,378.06,Spotify,Utilities,Bank Transfer,Coventry
T44731003,U94634,07/11/2024,386.81,Boots,Education,Cash,Coventry
T48169959,U21531,17/05/2025,206.77,Coursera,Dining Out,Bank Transfer,Glasgow
T99853661,U42482,17/04/2025,204.03,Asda,Entertainment,UPI,Manchester
T93706618,U30783,03/08/2025,299.7,Amazon,Education,Credit Card,Coventry
T29191666,U16259,02/07/2025,26.16,Coursera,Transport,Credit Card,Coventry
T15656935,U78140,26/02/2025,251.72,Amazon,Miscellaneous,Cash,Coventry
T56220384,U13061,22/08/2025,332.19,Spotify,Transport,Cash,Sheffield
T34216227,U17516,08/08/2025,175.68,Coursera,Rent,Bank Transfer,Sheffield
T47236434,U11159,14/06/2025,489.08,Coursera,Transport,Cash,Birmingham
T57063564,U79220,29/10/2024,268.59,Amazon,Miscellaneous,Credit Card,Birmingham
T66954320,U54079,26/01/2025,336.98,Local Market,Dining Out,Credit Card,Leeds
T22550440,U89547,09/09/2025,179.54,Amazon,Utilities,Bank Transfer,Coventry
T34508833,U60500,30/06/2025,425.62,Uber,Groceries,Cash,Sheffield
T84755464,U17418,08/01/2025,406.58,Spotify,Transport,Debit Card,Coventry
T21464084,U17217,04/04/2025,332.26,Spotify,Transport,Credit Card,Coventry
T32631741,U79674,05/07/2025,229.49,Tesco,Transport,Credit Card,Manchester
T87337762,U92965,26/08/2025,201.21,Amazon,Entertainment,Credit Card,Birmingham
T97861922,U70531,17/06/2025,13.6,Coursera,Entertainment,Bank Transfer,Liverpool
T73422733,U50092,15/02/2025,212.85,McDonalds,Transport,UPI,Manchester
T26669548,U26702,14/09/2025,201.51,Asda,Utilities,Credit Card,London
T21314899,U85400,04/08/2025,482.56,Amazon,Rent,Debit Card,Glasgow
T50815139,U64382,05/12/2024,297.03,McDonalds,Transport,Bank Transfer,Liverpool
T77572028,U68755,20/10/2024,484.62,Asda,Healthcare,UPI,Leeds
T13913059,U40111,28/12/2024,42.37,Amazon,Entertainment,Cash,London
T22319398,U70888,19/10/2024,202.14,Spotify,Education,UPI,Sheffield
T45829121,U70302,10/12/2024,247.72,Boots,Groceries,Debit Card,Glasgow
T78787307,U49736,30/06/2025,484.19,Tesco,Transport,Bank Transfer,Sheffield
T57865492,U88745,05/12/2024,316.28,Boots,Education,Bank Transfer,Manchester
T84639439,U71167,20/04/2025,267.58,Coursera,Entertainment,Cash,Manchester
T47986369,U58848,19/10/2024,122.32,Netflix,Utilities,Debit Card,Coventry
T11966636,U82321,05/12/2024,183.69,Spotify,Dining Out,UPI,London
T44376445,U36096,16/04/2025,69.86,Coursera,Transport,Debit Card,London
T51201310,U22832,16/08/2025,421.69,McDonalds,Transport,Cash,Sheffield
T16234218,U33490,24/05/2025,178.97,Tesco,Transport,Debit Card,Birmingham
T88264272,U42120,27/04/2025,271.64,Local Market,Education,Bank Transfer,Birmingham
T39203716,U88755,28/04/2025,374.4,Tesco,Miscellaneous,Credit Card,Sheffield
T96413833,U24420,29/07/2025,236.66,McDonalds,Rent,Cash,Birmingham
T80865518,U16400,07/12/2024,115.01,Asda,Education,Cash,Liverpool
T42489830,U66742,26/09/2025,489.71,Spotify,Healthcare,Credit Card,Manchester
T59365695,U22051,23/09/2025,84.21,Netflix,Utilities,Credit Card,Glasgow
T60546814,U34634,19/05/2025,180.54,Asda,Dining Out,Cash,Sheffield
T16513295,U86562,01/09/2025,435.31,Spotify,Dining Out,Debit Card,London
T74935860,U18209,26/04/2025,53.71,Netflix,Dining Out,UPI,Coventry
T41958285,U22226,21/05/2025,296.74,Local Market,Transport,Bank Transfer,Coventry
T89834902,U54598,11/04/2025,56.62,Netflix,Miscellaneous,UPI,Coventry
T56684566,U87207,13/09/2025,8.01,Spotify,Groceries,Cash,Leeds
T12246198,U73533,06/09/2025,14.1,McDonalds,Transport,Cash,Liverpool
T59565971,U48202,28/05/2025,347.22,Netflix,Groceries,Bank Transfer,Manchester
T91384942,U54076,19/12/2024,27.57,Coursera,Dining Out,Bank Transfer,Coventry
T20404441,U35840,09/02/2025,392.98,Boots,Rent,Debit Card,Manchester
T53005929,U21743,09/07/2025,154.26,Asda,Entertainment,Debit Card,Birmingham
T78033529,U37346,16/08/2025,26.19,Uber,Groceries,Credit Card,Liverpool
T12788244,U90861,07/08/2025,317.71,Local Market,Healthcare,UPI,Glasgow
T98088405,U64619,07/05/2025,22.62,Asda,Dining Out,UPI,Glasgow
T42127925,U68015,12/09/2025,439.04,Asda,Groceries,Cash,Coventry
T62889864,U86259,24/04/2025,270.24,Netflix,Utilities,Bank Transfer,Glasgow
T40800119,U51684,20/11/2024,267.92,Tesco,Transport,Credit Card,Sheffield
T82030789,U73339,30/03/2025,17.7,Amazon,Healthcare,UPI,Liverpool
T55439251,U43907,16/04/2025,485.63,McDonalds,Transport,UPI,Birmingham
T78437120,U55351,19/03/2025,146.55,Netflix,Utilities,Bank Transfer,Glasgow
T42611905,U26590,20/02/2025,68.33,Uber,Transport,UPI,Manchester
T20176576,U97495,10/05/2025,277.23,Local Market,Entertainment,Bank Transfer,Glasgow
T85351944,U29403,02/09/2025,254.16,McDonalds,Dining Out,UPI,Birmingham
T15851721,U64805,06/05/2025,192.36,Tesco,Miscellaneous,Debit Card,Birmingham
T76902747,U70284,11/06/2025,474.21,Asda,Rent,Debit Card,Liverpool
T11557592,U23006,11/03/2025,38.59,Tesco,Miscellaneous,Cash,Liverpool
T41664491,U47662,19/02/2025,432.15,Asda,Utilities,Cash,Birmingham
T14344579,U99303,08/05/2025,325.62,McDonalds,Groceries,UPI,Glasgow
T69639315,U72537,14/06/2025,121.2,Coursera,Groceries,Cash,Coventry
T64947670,U48791,28/06/2025,315.5,Uber,Transport,Bank Transfer,Coventry
T42007567,U77201,29/09/2025,67.16,Boots,Rent,Credit Card,Liverpool
T69312883,U48550,28/01/2025,31.15,Asda,Groceries,Credit Card,Sheffield
T66053746,U24820,23/06/2025,128.12,Spotify,Utilities,Cash,Liverpool
T33256325,U79727,11/06/2025,283.21,Local Market,Healthcare,Credit Card,Glasgow
T93975398,U48295,15/04/2025,430.87,Uber,Entertainment,Cash,Liverpool
T25511286,U64062,14/09/2025,117.53,Boots,Groceries,Bank Transfer,Glasgow
T93305128,U57346,14/10/2024,229.59,Asda,Education,Credit Card,London
T19127440,U16207,21/07/2025,91.61,Amazon,Education,Debit Card,London
T51682549,U26348,31/10/2024,227.15,Amazon,Education,Bank Transfer,Manchester
T56582716,U12184,02/07/2025,139.39,Local Market,Rent,Bank Transfer,Coventry
T63655446,U94635,13/09/2025,421.56,Local Market,Groceries,Debit Card,Birmingham
T40546129,U31301,10/03/2025,203.95,Spotify,Groceries,Cash,Liverpool
T20217777,U55149,28/02/2025,472.18,Uber,Dining Out,Cash,Coventry
T98352118,U71205,11/05/2025,154.82,Local Market,Education,Bank Transfer,Manchester
T89858797,U25738,18/08/2025,455.74,McDonalds,Dining Out,Bank Transfer,Manchester
T23210344,U94922,15/12/2024,257.76,Local Market,Groceries,Debit Card,Coventry
T66874434,U73031,27/07/2025,132.4,Amazon,Entertainment,Bank Transfer,London
T59689936,U99023,18/09/2025,119.51,Boots,Dining Out,Cash,Glasgow
T42241425,U76224,02/10/2025,243.25,Uber,Healthcare,Bank Transfer,Coventry
T62125744,U76008,16/05/2025,397.71,Netflix,Rent,Cash,Manchester
T54557901,U51586,30/11/2024,353.83,Uber,Utilities,Debit Card,Glasgow
T69311207,U22423,14/03/2025,236.54,McDonalds,Utilities,UPI,Coventry
T77920586,U20756,30/05/2025,28.67,Coursera,Groceries,Debit Card,Sheffield
T74050371,U67525,29/12/2024,229.87,Netflix,Miscellaneous,Debit Card,Manchester
T46125087,U54907,13/06/2025,229.7,Netflix,Education,Bank Transfer,Birmingham
T30332496,U59446,22/09/2025,50.28,Netflix,Rent,Bank Transfer,Leeds
T48278448,U60751,04/10/2025,225.82,Boots,Rent,UPI,Leeds
T36452654,U50913,27/06/2025,497.34,Asda,Dining Out,UPI,Coventry
T68141566,U81900,18/06/2025,68.14,Asda,Miscellaneous,Bank Transfer,Birmingham
T43725439,U66998,10/01/2025,94.88,Boots,Utilities,UPI,Sheffield
T90903074,U96892,22/09/2025,485.08,Asda,Utilities,Debit Card,Glasgow
T51242274,U96948,18/03/2025,386.89,Netflix,Utilities,Bank Transfer,Birmingham
T97947200,U23255,26/10/2024,98.3,Asda,Transport,Bank Transfer,Birmingham
T89341160,U46233,01/06/2025,136.46,Spotify,Rent,Debit Card,London
T78515816,U37555,21/03/2025,34.27,Boots,Education,Credit Card,Glasgow
T52867484,U20386,10/05/2025,475.1,Coursera,Groceries,Cash,Birmingham
T91795544,U64305,22/10/2024,23.04,Netflix,Education,Cash,Liverpool
T33195046,U40798,13/06/2025,163.45,Tesco,Healthcare,Credit Card,Sheffield
T40634561,U37765,15/11/2024,12.73,Uber,Healthcare,Debit Card,Birmingham
T18424672,U81593,05/04/2025,281.69,Tesco,Rent,Bank Transfer,Glasgow
T12280973,U78530,10/12/2024,372.86,McDonalds,Transport,Bank Transfer,Manchester
T26783427,U48372,15/11/2024,189.81,Amazon,Transport,UPI,Leeds
T93033821,U69472,21/08/2025,66.59,McDonalds,Healthcare,UPI,Glasgow
T15568498,U80558,04/05/2025,408.92,Netflix,Rent,Bank Transfer,Coventry
T79198254,U58546,22/08/2025,236.9,Coursera,Groceries,UPI,Birmingham
T21309475,U42482,10/02/2025,354.19,Asda,Education,Credit Card,Glasgow
T51588642,U66426,27/10/2024,497.24,Spotify,Utilities,Cash,Birmingham
T54481946,U67793,04/01/2025,429.35,McDonalds,Dining Out,Bank Transfer,London
T27077139,U17706,24/05/2025,289.96,McDonalds,Groceries,Cash,Liverpool
T41000365,U38766,01/07/2025,102.78,Boots,Rent,Cash,Sheffield
T48175726,U18192,12/03/2025,56.64,Asda,Transport,Bank Transfer,Liverpool
T29978613,U43695,01/08/2025,82.34,Local Market,Education,Credit Card,Glasgow
T12354191,U72440,02/06/2025,386,McDonalds,Utilities,Credit Card,Glasgow
T13948374,U99458,27/09/2025,22.87,Asda,Entertainment,Credit Card,Coventry
T87539848,U66538,25/02/2025,105.02,Uber,Dining Out,Cash,Glasgow
T29498390,U39729,17/09/2025,170.33,Netflix,Education,Credit Card,Birmingham
T79331817,U59451,01/02/2025,220.63,McDonalds,Groceries,Credit Card,London
T21959735,U45570,05/11/2024,47.06,Asda,Rent,Cash,Manchester
T19561586,U42340,20/05/2025,218.53,Spotify,Transport,Credit Card,Coventry
T91466961,U54757,23/10/2024,252.14,Spotify,Dining Out,Cash,Liverpool
T46155959,U32721,06/09/2025,24.33,Tesco,Entertainment,UPI,London
T13979511,U58440,24/12/2024,273.42,Coursera,Healthcare,Credit Card,Glasgow
T32573988,U10343,20/08/2025,229.76,McDonalds,Education,Debit Card,Leeds
T66781502,U30223,16/10/2024,381.56,McDonalds,Groceries,Bank Transfer,Birmingham
T79985618,U68869,01/12/2024,15.61,Coursera,Rent,Bank Transfer,London
T24220579,U79269,25/12/2024,430.61,Local Market,Education,Credit Card,Coventry
T97920053,U77878,29/11/2024,148.76,Spotify,Entertainment,Cash,London
T21726597,U59044,25/08/2025,269.54,Asda,Healthcare,Cash,Liverpool
T19494735,U77234,05/01/2025,383.52,McDonalds,Healthcare,UPI,Liverpool
T23407385,U95134,08/01/2025,65.85,Netflix,Miscellaneous,Debit Card,Sheffield
T66054178,U22021,08/08/2025,46.35,Tesco,Groceries,Debit Card,Glasgow
T73232810,U29514,22/09/2025,131.25,McDonalds,Transport,Debit Card,Coventry
T27621727,U74376,11/06/2025,450.4,Netflix,Utilities,Cash,Manchester
T53851962,U97164,22/08/2025,462.36,Tesco,Education,Bank Transfer,Sheffield
T36730346,U85943,16/08/2025,297.37,Coursera,Rent,UPI,Sheffield
T44624069,U41749,26/06/2025,199.91,Local Market,Entertainment,Cash,London
T55224153,U82259,22/03/2025,74.57,Spotify,Education,Bank Transfer,Birmingham
T62455511,U51104,09/12/2024,135.04,Boots,Groceries,Credit Card,Sheffield
T34909609,U68780,09/02/2025,453.16,McDonalds,Healthcare,Cash,Glasgow
T60720161,U68726,22/12/2024,156.72,Netflix,Healthcare,Bank Transfer,London
T28156785,U46183,29/07/2025,105.46,Tesco,Utilities,Credit Card,London
T74852180,U45840,07/10/2025,413.25,Netflix,Dining Out,UPI,London
T91739006,U33747,10/06/2025,117.49,Netflix,Utilities,UPI,London
T83373362,U23205,03/09/2025,328.04,Boots,Transport,Cash,Glasgow
T80406570,U40749,26/12/2024,278.02,Coursera,Transport,Bank Transfer,Sheffield
T42459232,U28298,29/11/2024,77.63,Local Market,Transport,Bank Transfer,Coventry
T46378863,U14508,27/06/2025,362.49,Boots,Utilities,Cash,Glasgow
T14444563,U73402,16/04/2025,173.1,McDonalds,Dining Out,Credit Card,Leeds
T57416717,U18483,14/07/2025,440.43,McDonalds,Dining Out,Debit Card,Sheffield
T70771604,U71313,25/01/2025,44.36,Asda,Education,Credit Card,Liverpool
T19089218,U31872,13/07/2025,313.73,Asda,Education,UPI,Liverpool
T15401277,U20112,06/08/2025,258.64,Asda,Miscellaneous,Debit Card,Leeds
T36894317,U30041,04/07/2025,343.84,Coursera,Entertainment,Debit Card,Coventry
